param,mean,sd,p05,p95
alpha,0.9689589089628866,0.47595338433769024,0.187244591848775,1.7393315778424836
gamma_Food_CPI_YoY_qavg,-0.237077432145279,0.5174331300007085,-1.0948249222686701,0.6112463445836309
gamma_M2_YoY,-0.15348790740158108,0.5047305911025342,-0.9800622535052177,0.6655660147293444
gamma_PPI_YoY,0.36987037262605427,0.5229556447725789,-0.48212570964768287,1.2261247366565822
d_epu_qavg,-0.050671919766873325,0.2420785222984186,-0.45506550643359023,0.33627453613679603
d_gpr_qavg,0.020964881378346085,0.3810888811578236,-0.6219651776592764,0.6349011834974364
R_var,9.559031875084171,2.2999793287232886,6.381765147365605,13.754485990889886
Q_var,1.103688075406479,1.0486204660173863,0.280761374675161,2.8198152355748745
