param,mean,sd,p05,p95
alpha,1.0766650735587862,0.47552957377861677,0.29314860134082177,1.8446729000517683
gamma_Food_CPI_YoY_qavg,-0.2320675588652609,0.5187156798363632,-1.0961460674982229,0.6153783658514859
gamma_M2_YoY,-0.09332187930031108,0.5045667714320665,-0.9178358776325485,0.7384033245392962
gamma_PPI_YoY,0.3591992124763208,0.5192040515631305,-0.49991666337902657,1.2102350107122215
d_epu_qavg,0.0471045467808409,0.3800645300266734,-0.5904312824487549,0.6614631074285628
d_gpr_qavg,-0.05167783540798009,0.5515430832533056,-0.9857666141051514,0.8558991194462761
R_var,9.324578984272614,2.326942497007772,6.171888800441737,13.60373407341849
Q_var,3.4532287258490135,2.7708441683651936,1.018068973719917,8.300366724150686
