quarter,beta_mean,beta_p05,beta_p95
2013Q4,0.11318441032303501,-1.0586951894998544,1.354320801692607
2014Q1,0.31502199547179655,-0.7622225558098299,1.4766720252042216
2014Q2,-0.15164868598948608,-0.885885896288542,0.630319254776794
2014Q3,-0.35060166144317384,-1.431176484608067,0.7277164901225506
2014Q4,-0.40522137651704554,-1.487189752914609,0.6699006166523043
2015Q3,-0.5706551544298971,-1.5810714862261583,0.434499689829336
2015Q4,-0.8105270075174507,-1.89754170131967,0.24962188503498486
2016Q1,-0.9251874455045339,-1.7677695855437878,-0.07596541198005291
2016Q2,-0.5598258960025915,-1.3035183899751674,0.2003515460394094
2016Q3,-0.5408698425417983,-1.7269742334134468,0.6692888175253668
2016Q4,-0.5088516975945502,-1.8384498945702739,0.8512337999098593
2017Q1,-0.5066114325004323,-1.8562595998905078,0.8728348100716836
2017Q2,-0.618596236918408,-1.9411299359500092,0.7625402796633354
2017Q3,-0.6793009127927928,-2.049236694491474,0.674980966531408
2017Q4,-0.6697277650206376,-2.0334752084278844,0.7053565429889559
2018Q1,-0.6615986254209517,-1.9194749866365273,0.6618037045974566
2018Q2,-0.6810468827735938,-1.7519028923947846,0.3719017241922463
2018Q3,-0.8605148629325174,-1.7085355671010545,-0.033638654211391804
2018Q4,-0.30319773441031783,-1.1698401567331038,0.587393554311886
2019Q1,-0.12473780972144295,-1.1535104818462933,0.9629013653046203
2019Q2,-0.083752652857454,-1.1853863369959785,1.0812424664945655
2019Q3,-0.2605356703717727,-1.3718524447004254,0.8831626604245258
2019Q4,-0.34901818820227315,-1.2483762653641663,0.5789777673997402
2020Q1,-0.3912370286219988,-1.1192149757950325,0.3429467522870144
2020Q2,-1.0546670786669838,-1.5335118346060421,-0.5697379351019382
2020Q3,0.050232332691765046,-0.6449023037949632,0.7611794472551466
2021Q2,-0.25065235450342455,-1.0544897219178422,0.5378019040368948
2021Q3,-0.13793446267906234,-1.2404094411631827,0.9721384224527436
2021Q4,-0.1100708444414796,-1.579650902211347,1.38961843642921
2022Q1,-0.5004760747659596,-1.7362922669139518,0.7490956830239496
2022Q2,-0.6530897306444466,-1.708503680807782,0.34530886131079497
2022Q3,-0.5390913400277548,-1.3405039183733118,0.20435687999537694
2022Q4,-0.6255049707830352,-1.3636118810055213,0.10980137111674118
2023Q1,-0.6124668747303111,-1.7063842696410276,0.5679501147680542
2023Q2,-0.6707843220588311,-1.9881897065555059,0.6210107352777628
2023Q3,-0.6676280242506059,-1.908531055823016,0.5881467254687285
2023Q4,-0.7649943637623889,-1.865322256227196,0.33940040658931003
2024Q1,-0.8857430709893875,-2.063541579271006,0.2292735791202595
2024Q2,-0.9541930239359039,-2.1607260500888383,0.24638570043555472
2024Q3,-0.9919563063162136,-2.061129311185822,0.1148564712205419
2024Q4,-0.8216001002939481,-1.8227501181089942,0.17474071308236316
2025Q1,-0.8886175483759267,-2.1643857173879684,0.3497596294435894
2025Q2,-1.0770891811715948,-2.859815361008715,0.7443189767336118
