param,mean,sd,p05,p95
alpha,1.0782841295208814,0.4799761466902614,0.28623339577300316,1.8833917759913525
gamma_Food_CPI_YoY_qavg,-0.2354099637526248,0.5334389346132088,-1.113143230271533,0.661970603428593
gamma_M2_YoY,-0.0781730760519931,0.5027950832713937,-0.9197243484580161,0.7596164249029238
gamma_PPI_YoY,0.3734696992405916,0.5119237106684872,-0.4802408316711633,1.211349088999394
d_gpr_qavg,0.017169530829192432,0.35190014621027066,-0.5492511745913449,0.6002931773354172
R_var,9.737646443200077,2.275832825488071,6.53982938694625,13.921820175023514
Q_var,0.8311441969131284,0.6434115533475127,0.23901097670523805,2.120246176522159
