param,mean,sd,p05,p95
alpha,1.0964461523699678,0.4697144165397617,0.3249783567474493,1.865896245932735
gamma_Food_CPI_YoY_qavg,-0.377165625154921,0.470979133331192,-1.1234897326016184,0.41664506050857364
d_epu_qavg,0.07030639649128523,0.268525626145346,-0.3553814746670677,0.4965072425496285
d_gpr_qavg,-0.06769779907224366,0.4080016950226749,-0.7377494232897508,0.5984855646459516
R_var,9.428630158232549,2.258403016541994,6.405321071364763,13.397984054840384
Q_var,1.0692290119961219,1.24768095553207,0.2778331483120321,2.603125137864526
