param,mean,sd,p05,p95
alpha,1.0769691093191287,0.4803918487707264,0.27927376926055525,1.8810992675948202
gamma_Food_CPI_YoY_qavg,-0.24136693263599274,0.5341029728195295,-1.115901177400041,0.6644211934884965
gamma_M2_YoY,-0.07898029248149828,0.5034164518337694,-0.9185524787225834,0.7548918543049632
gamma_PPI_YoY,0.3711194016785229,0.5126030427814919,-0.4836867126777145,1.2117326000444815
d_epu_qavg,0.07070831828365606,0.2369329001332694,-0.31444706856765026,0.4556957707897188
R_var,9.755661497586322,2.2878583056056665,6.59126022644321,13.998259775148702
Q_var,0.827267344821721,0.656407358743283,0.24078209930744698,2.1267981226236254
