param,mean,sd,p05,p95
alpha,1.1822602424284887,0.46551079607314527,0.4191076929892449,1.9290874988032378
gamma_Food_CPI_YoY_qavg,-0.30879372785559883,0.5017571527832543,-1.1308197859842166,0.5184952191037984
gamma_M2_YoY,-0.03494271419653477,0.4956116599226736,-0.8528106799176929,0.7690559207563538
gamma_PPI_YoY,0.34834750284610944,0.51439243824242,-0.4864003436110261,1.1959708243038907
d_epu_qavg,0.2589073971701231,0.25340372718608867,-0.16489812694862974,0.664137678172483
d_gpr_qavg,-0.09936242899553309,0.3753298216008492,-0.7232751417384438,0.49937461453471904
R_var,9.350195688309805,2.1604262580218143,6.36831322778071,13.313645966387229
Q_var,0.8840457808719256,0.6593365710758906,0.2682334268797408,2.093066140381605
