pid,province,urban_direct,age,income,edu_years,wave,hukou,price_exp,gender,price_exp_lag,revision,wave_lag,cpi_yoy,fe_proxy,edu_high,urban,income_tercile,income_below_median,attention_index,attention_tercile,meat_shock,grain_shock,egg_shock,headline_cpi_next,region,realized_cpi_ann,fe_clean
100051501,11,1,47,-8,12,2016,NA,-1,0,-1,0,2014,0.17282323749999767,1,1,1,1,0,0.09558063475380452,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
100051501,11,1,NA,36000,12,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,1,0,3,0,0.8753741842606766,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
100051501,11,1,NA,63000,12,2020,3,-1,NA,-1,0,2018,0.024241802500000513,1,1,0,3,0,0.8753741842606766,3,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
100051501,11,1,NA,40000,12,2022,7,-1,NA,-1,0,2020,0.14999999999999505,1,1,1,3,0,1.0753741842606765,3,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
100051502,11,1,50,-8,12,2016,NA,-1,1,1,-2,2014,0.17282323749999767,1,1,1,1,0,0.09558063475380452,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
100051502,11,1,NA,100000,12,2018,3,0,NA,-1,1,2016,0.1508164650000021,0,1,0,3,0,0.8753741842606766,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,4.16295065174443
100051502,11,1,NA,95000,12,2020,7,-1,NA,0,-1,2018,0.024241802500000513,1,1,1,3,0,1.0753741842606765,3,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
100051502,11,1,NA,60000,12,2022,7,-1,NA,-1,0,2020,0.14999999999999505,1,1,1,3,0,1.0753741842606765,3,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
100376551,13,1,NA,-8,9,2020,1,1,NA,-1,2,2018,0.024241802500000513,-1,0,1,1,0,-0.11176396239221703,2,0.478910270676149,0.0298345448781307,-0.217712102224999,0.0326937134538974,North,3.26937134538974,1.26937134538974
100551551,13,1,NA,50000,16,2020,1,-1,NA,0,-1,2018,0.024241802500000513,1,1,1,3,0,1.3518336471220387,3,0.478910270676149,0.0298345448781307,-0.217712102224999,0.0326937134538974,North,3.26937134538974,5.2693713453897395
100551551,13,1,NA,50000,16,2022,1,-1,NA,-1,0,2020,0.14999999999999505,1,1,1,3,0,1.3518336471220387,3,-0.242529466091708,0.0715420823773922,-0.00806080666216018,NA,North,NA,NA
100724601,13,1,NA,43500,12,2020,1,0,NA,0,0,2018,0.024241802500000513,0,1,1,3,0,1.0753741842606765,3,0.478910270676149,0.0298345448781307,-0.217712102224999,0.0326937134538974,North,3.26937134538974,3.26937134538974
100724601,13,1,NA,90000,12,2022,1,0,NA,0,0,2020,0.14999999999999505,0,1,1,3,0,1.0753741842606765,3,-0.242529466091708,0.0715420823773922,-0.00806080666216018,NA,North,NA,NA
101129501,13,0,26,2500,9,2016,NA,-1,0,0,-1,2014,0.17282323749999767,1,0,0,3,0,0.6680295871146551,3,0.117345997391802,0.0168976747691962,-0.0923678880493939,0.0385929672798735,North,3.85929672798735,5.85929672798735
101129501,13,0,NA,5000,9,2022,1,-1,NA,-1,0,2020,0.14999999999999505,1,0,1,2,0,0.378132812361219,2,-0.242529466091708,0.0715420823773922,-0.00806080666216018,NA,North,NA,NA
101274551,14,0,NA,50000,15,2020,1,0,NA,0,0,2018,0.024241802500000513,0,1,1,3,0,1.282718781406698,3,0.483078602625211,0.0148634526806163,-0.446672148406954,0.0376623377143605,North,3.76623377143605,3.76623377143605
102571552,21,0,NA,-8,NA,2018,1,0,NA,-1,1,2016,0.1508164650000021,0,0,1,1,0,NA,NA,-0.0833113449721618,0.0149825169673119,-0.0194210501572058,0.0424592362653559,Northeast,4.24592362653559,4.24592362653559
103465551,21,1,NA,50000,16,2018,3,0,NA,-1,1,2016,0.1508164650000021,0,1,0,3,0,1.1518336471220387,3,-0.0833113449721618,0.0149825169673119,-0.0194210501572058,0.0424592362653559,Northeast,4.24592362653559,4.24592362653559
103465551,21,1,NA,100000,16,2020,3,1,NA,0,1,2018,0.024241802500000513,-1,1,0,3,0,1.1518336471220387,3,0.458702492584117,0.030933784602084,-0.207988578302308,0.0396164528766426,Northeast,3.9616452876642603,1.9616452876642603
103465551,21,1,NA,60000,16,2022,3,0,NA,1,-1,2020,0.14999999999999505,0,1,0,3,0,1.1518336471220387,3,-0.237966829468133,0.0428859161120701,0.01234756917759,NA,Northeast,NA,NA
103788501,21,1,29,-8,16,2016,NA,-1,0,0,-1,2014,0.17282323749999767,1,1,1,1,0,0.37204009761516654,2,0.0844095586082733,0.0439192198823466,-0.0930439238795907,0.0365522419560313,Northeast,3.65522419560313,5.655224195603131
103788501,21,1,NA,30800,16,2018,1,-1,NA,-1,0,2016,0.1508164650000021,1,1,1,3,0,1.3518336471220387,3,-0.0833113449721618,0.0149825169673119,-0.0194210501572058,0.0424592362653559,Northeast,4.24592362653559,6.24592362653559
103788501,21,1,NA,30000,16,2020,1,-1,NA,-1,0,2018,0.024241802500000513,1,1,1,3,0,1.3518336471220387,3,0.458702492584117,0.030933784602084,-0.207988578302308,0.0396164528766426,Northeast,3.9616452876642603,5.96164528766426
103924503,13,1,34,-8,18,2016,NA,0,1,0,0,2014,0.17282323749999767,0,1,1,1,0,0.5102698290458476,3,0.117345997391802,0.0168976747691962,-0.0923678880493939,0.0385929672798735,North,3.85929672798735,3.85929672798735
103924503,NA,-9,NA,NA,18,2018,NA,0,NA,0,0,2016,0.1508164650000021,0,1,NA,NA,NA,NA,NA,-0.0639707841051036,0.00991304251577291,-0.0222178248012043,0.0524267589349941,North,5.24267589349941,5.24267589349941
103924503,31,1,NA,100000,19,2020,3,-1,NA,0,-1,2018,0.024241802500000513,1,1,0,3,0,1.3591782442680602,3,0.396152085746832,0.0204398543532191,-0.0300555617882365,0.042420946946295,East,4.2420946946295,6.2420946946295
104256601,23,1,NA,74000,-9,2022,7,0,NA,0,0,2018,0.14999999999999505,0,0,1,3,0,-0.3760379957614743,1,-0.246905994204922,0.0338247088857083,0.0374797266781969,NA,Northeast,NA,NA
105179433,62,1,25,0,12,2014,NA,-1,1,0,-1,2012,0.06666666666666667,1,1,1,1,0,0.09558063475380452,2,NA,0.120524516176814,0.195953905089495,0.0317429442560365,West,3.17429442560365,5.17429442560365
106561501,31,1,NA,120000,16,2020,3,1,NA,-1,2,2018,0.024241802500000513,-1,1,0,3,0,1.1518336471220387,3,0.396152085746832,0.0204398543532191,-0.0300555617882365,0.042420946946295,East,4.2420946946295,2.2420946946295004
107463551,35,0,NA,20000,9,2018,1,-1,NA,-1,0,2016,0.1508164650000021,1,0,1,3,0,0.868029587114655,3,-0.0933403569414836,0.020880761554268,-0.0411451774954113,0.0455945992218447,East,4.5594599221844705,6.5594599221844705
108211501,36,0,24,-8,8,2016,NA,-1,0,1,-2,2014,0.17282323749999767,1,0,0,1,0,-0.3808788281075576,1,0.120033401275122,0.0568509588982688,0.0076636303151014,0.0357764356739962,East,3.5776435673996203,5.577643567399621
108211501,44,1,NA,60000,9,2020,1,-1,NA,-1,0,2016,0.024241802500000513,1,0,1,3,0,0.868029587114655,3,0.534667220418966,0.0438225338640695,-0.0632409685433516,0.0416889665497345,South,4.16889665497345,6.16889665497345
108476551,37,1,NA,128000,16,2018,3,-1,NA,0,-1,2016,0.1508164650000021,1,1,0,3,0,1.1518336471220387,3,-0.0929556249470265,0.0328456563731182,-0.0253470771293912,0.0544029509564426,East,5.4402950956442595,7.4402950956442595
108476551,37,-9,NA,16000,16,2020,3,-1,NA,-1,0,2018,0.024241802500000513,1,1,0,3,0,1.1518336471220387,3,0.570882589893129,0.031611323220608,-0.166040728516918,0.0376583203097163,East,3.76583203097163,5.76583203097163
108598601,37,1,NA,30000,-9,2020,3,-1,NA,-1,0,2018,0.024241802500000513,1,0,0,3,0,-0.5760379957614743,1,0.570882589893129,0.031611323220608,-0.166040728516918,0.0376583203097163,East,3.76583203097163,5.76583203097163
108598601,37,1,NA,-8,12,2022,3,-1,NA,-1,0,2020,0.14999999999999505,1,1,0,1,0,-0.1044193652461955,2,-0.300661151555611,0.0861468400393552,0.00633505450210628,NA,East,NA,NA
108998551,41,1,NA,2000,12,2020,1,-1,NA,-1,0,2018,0.024241802500000513,1,1,1,2,0,0.5854774095072406,3,0.53132295005851,0.00495550546442776,-0.293909214804959,0.0356431241008163,Central,3.5643124100816297,5.56431241008163
108998551,41,1,NA,2500,-9,2022,7,-1,NA,-1,0,2020,0.14999999999999505,1,0,1,2,0,-0.8659347705149105,1,-0.295381565122888,0.0864667265173534,-0.0260789965157492,NA,Central,NA,NA
109137501,41,1,31,-8,12,2016,NA,-1,1,0,-1,2014,0.17282323749999767,1,1,1,1,0,0.09558063475380452,2,0.118802244676392,0.0578098068259274,-0.125978291768722,0.0316259481477119,Central,3.16259481477119,5.1625948147711895
109531601,41,1,NA,39000,-9,2022,1,0,NA,1,-1,2018,0.14999999999999505,0,0,1,3,0,-0.3760379957614743,1,-0.295381565122888,0.0864667265173534,-0.0260789965157492,NA,Central,NA,NA
109606501,41,0,28,10000,15,2016,NA,-1,1,0,-1,2014,0.17282323749999767,1,1,0,3,0,1.082718781406698,3,0.118802244676392,0.0578098068259274,-0.125978291768722,0.0316259481477119,Central,3.16259481477119,5.1625948147711895
109606501,41,1,NA,127000,15,2018,1,-1,NA,-1,0,2016,0.1508164650000021,1,1,1,3,0,1.282718781406698,3,-0.144887478316211,0.0229385872767565,-0.0515437378589533,0.0513217218274672,Central,5.13217218274672,7.13217218274672
109606501,41,1,NA,117000,15,2020,1,-1,NA,-1,0,2018,0.024241802500000513,1,1,1,3,0,1.282718781406698,3,0.53132295005851,0.00495550546442776,-0.293909214804959,0.0356431241008163,Central,3.5643124100816297,5.56431241008163
109606501,41,1,NA,140000,15,2022,1,0,NA,-1,1,2020,0.14999999999999505,0,1,1,3,0,1.282718781406698,3,-0.295381565122888,0.0864667265173534,-0.0260789965157492,NA,Central,NA,NA
109783551,52,1,NA,63600,15,2020,1,-1,NA,1,-2,2016,0.024241802500000513,1,1,1,3,0,1.282718781406698,3,0.420335024625062,-0.00207001925106621,-0.121119209569203,0.0287008269810909,West,2.87008269810909,4.870082698109091
109849551,41,1,NA,-9,16,2018,3,0,NA,1,-1,2016,0.1508164650000021,0,1,0,1,1,0.17204009761516653,2,-0.144887478316211,0.0229385872767565,-0.0515437378589533,0.0513217218274672,Central,5.13217218274672,5.13217218274672
109849551,41,1,NA,48000,16,2020,3,-1,NA,0,-1,2018,0.024241802500000513,1,1,0,3,0,1.1518336471220387,3,0.53132295005851,0.00495550546442776,-0.293909214804959,0.0356431241008163,Central,3.5643124100816297,5.56431241008163
109849552,41,1,NA,70000,-9,2020,7,0,NA,-1,1,2018,0.024241802500000513,0,0,1,3,0,-0.3760379957614743,1,0.53132295005851,0.00495550546442776,-0.293909214804959,0.0356431241008163,Central,3.5643124100816297,3.5643124100816297
109942551,65,1,NA,-9,12,2018,1,-1,NA,-1,0,2016,0.1508164650000021,1,1,1,1,1,0.09558063475380452,2,0.113109351400099,0.00493447905409583,0.0793404087514596,0.0346809098723128,West,3.46809098723128,5.46809098723128
110002101,11,1,49,2000,12,2014,3,0,1,1,-1,2012,0.06666666666666667,0,1,0,2,0,0.3854774095072406,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,3.0540506744509597
110003101,11,1,43,0,12,2014,1,1,1,-1,2,2012,0.06666666666666667,-1,1,1,1,0,0.09558063475380452,2,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,1.0540506744509597
110003101,11,1,45,-8,12,2016,NA,-1,1,1,-2,2014,0.17282323749999767,1,1,1,1,0,0.09558063475380452,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110003102,11,1,39,0,9,2014,1,-1,0,-1,0,2012,0.06666666666666667,1,0,1,1,0,-0.11176396239221703,2,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110006101,11,1,54,0,11,2014,3,-1,1,-1,0,2012,0.06666666666666667,1,0,0,1,0,-0.17353423096153603,1,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110006101,11,1,56,-8,11,2016,NA,-1,1,-1,0,2014,0.17282323749999767,1,0,1,1,0,0.026465769038463982,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110006101,11,1,NA,60000,11,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,0,0,3,0,0.8062593185453362,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110006103,11,1,26,-8,9,2016,NA,-1,0,-1,0,2014,0.17282323749999767,1,0,1,1,0,-0.11176396239221703,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110009102,11,1,57,0,12,2014,3,-1,1,0,-1,2012,0.06666666666666667,1,1,0,1,0,-0.1044193652461955,2,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110009102,11,1,60,-8,12,2016,NA,0,1,-1,1,2014,0.17282323749999767,0,1,1,1,0,0.09558063475380452,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,4.6652365956499295
110009102,11,1,NA,26400,12,2018,3,1,NA,0,1,2016,0.1508164650000021,-1,1,0,3,0,0.8753741842606766,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,2.1629506517444304
110009107,11,1,25,35000,16,2014,3,0,1,-1,1,2012,0.06666666666666667,0,1,0,3,0,1.1518336471220387,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,3.0540506744509597
110009107,11,1,28,90000,16,2016,NA,-1,1,0,-1,2014,0.17282323749999767,1,1,1,3,0,1.3518336471220387,3,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110009107,11,1,NA,90000,16,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,1,0,3,0,1.1518336471220387,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110009107,11,1,NA,150000,16,2020,7,-1,NA,-1,0,2018,0.024241802500000513,1,1,1,3,0,1.3518336471220387,3,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
110011101,11,1,41,0,6,2014,1,-1,0,0,-1,2012,0.06666666666666667,1,0,1,1,0,-0.31910855953823863,1,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110011101,11,1,43,0,6,2016,NA,-1,0,-1,0,2014,0.17282323749999767,1,0,1,3,0,0.6606849899686336,3,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110013101,11,1,43,0,9,2014,3,-1,1,-1,0,2012,0.06666666666666667,1,0,0,1,0,-0.31176396239221704,1,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110013102,11,1,42,0,9,2014,3,-1,0,0,-1,2012,0.06666666666666667,1,0,0,1,0,-0.31176396239221704,1,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110013103,41,1,NA,144000,15,2022,3,-1,NA,-1,0,2014,0.14999999999999505,1,1,0,3,0,1.082718781406698,3,-0.295381565122888,0.0864667265173534,-0.0260789965157492,NA,Central,NA,NA
110020103,11,1,NA,32200,12,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,1,0,3,0,0.8753741842606766,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110020103,11,1,NA,64900,12,2022,7,-1,NA,-1,0,2018,0.14999999999999505,1,1,1,3,0,1.0753741842606765,3,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110020104,11,1,40,41000,12,2014,3,-1,1,-1,0,2012,0.06666666666666667,1,1,0,3,0,0.8753741842606766,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110020104,11,1,42,-8,12,2016,NA,-1,1,-1,0,2014,0.17282323749999767,1,1,1,1,0,0.09558063475380452,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110020104,11,1,NA,85000,12,2022,7,-1,NA,-1,0,2020,0.14999999999999505,1,1,1,3,0,1.0753741842606765,3,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110020105,11,1,44,22000,15,2014,3,-1,0,-1,0,2012,0.06666666666666667,1,1,0,3,0,1.082718781406698,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110020105,11,1,46,16200,15,2016,NA,-1,0,-1,0,2014,0.17282323749999767,1,1,1,3,0,1.282718781406698,3,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110020105,11,1,NA,22000,15,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,1,0,3,0,1.082718781406698,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110020105,11,1,NA,0,15,2022,7,-1,NA,-1,0,2018,0.14999999999999505,1,1,1,2,0,0.7928220066532621,3,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110020106,11,1,38,40000,12,2014,3,-1,0,-1,0,2012,0.06666666666666667,1,1,0,3,0,0.8753741842606766,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110020106,11,1,40,-8,12,2016,NA,-1,0,-1,0,2014,0.17282323749999767,1,1,1,1,0,0.09558063475380452,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110020106,11,1,NA,48000,12,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,1,0,3,0,0.8753741842606766,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110020106,11,1,NA,42000,12,2020,7,-1,NA,-1,0,2018,0.024241802500000513,1,1,1,3,0,1.0753741842606765,3,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
110020107,11,1,NA,-8,15,2022,7,-1,NA,0,-1,2018,0.14999999999999505,1,1,1,1,0,0.302925231899826,2,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110022101,11,1,36,0,15,2014,3,-1,0,-1,0,2012,0.06666666666666667,1,1,0,1,0,0.102925231899826,2,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110022101,11,1,38,-8,15,2016,NA,-1,0,-1,0,2014,0.17282323749999767,1,1,1,1,0,0.302925231899826,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110022101,11,1,NA,-8,15,2020,7,-1,NA,-1,0,2016,0.024241802500000513,1,1,1,1,0,0.302925231899826,2,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
110022102,11,1,38,0,9,2014,1,1,1,0,1,2012,0.06666666666666667,-1,0,1,1,0,-0.11176396239221703,2,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,1.0540506744509597
110022102,11,1,40,-8,9,2016,NA,0,1,1,-1,2014,0.17282323749999767,0,0,1,1,0,-0.11176396239221703,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,4.6652365956499295
110023101,11,1,38,3000,16,2014,3,-1,1,-1,0,2012,0.06666666666666667,1,1,0,2,0,0.6619368723686025,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110026101,11,1,37,60000,15,2014,3,0,0,1,-1,2012,0.06666666666666667,0,1,0,3,0,1.082718781406698,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,3.0540506744509597
110026101,11,1,39,-8,15,2016,NA,-1,0,0,-1,2014,0.17282323749999767,1,1,1,1,0,0.302925231899826,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110026101,11,1,NA,160000,15,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,1,0,3,0,1.082718781406698,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110026101,11,1,NA,-8,15,2020,7,-1,NA,-1,0,2018,0.024241802500000513,1,1,1,1,0,0.302925231899826,2,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
110026101,11,1,NA,-8,15,2022,7,0,NA,-1,1,2020,0.14999999999999505,0,1,1,1,0,0.302925231899826,2,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110026102,11,1,41,130000,16,2014,3,-1,1,-1,0,2012,0.06666666666666667,1,1,0,3,0,1.1518336471220387,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110026102,11,1,43,120000,16,2016,NA,0,1,-1,1,2014,0.17282323749999767,0,1,1,3,0,1.3518336471220387,3,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,4.6652365956499295
110026102,11,1,NA,200000,16,2018,3,0,NA,0,0,2016,0.1508164650000021,0,1,0,3,0,1.1518336471220387,3,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,4.16295065174443
110026102,11,1,NA,200000,16,2020,7,-1,NA,0,-1,2018,0.024241802500000513,1,1,1,3,0,1.3518336471220387,3,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
110026102,11,1,NA,210000,16,2022,3,0,NA,-1,1,2020,0.14999999999999505,0,1,0,3,0,1.1518336471220387,3,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110026103,11,1,NA,-8,8,2020,-8,-1,NA,-1,0,2018,0.024241802500000513,1,0,1,1,0,-0.18087882810755757,1,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
110026103,11,1,NA,-8,10,2022,3,0,NA,-1,1,2020,0.14999999999999505,0,0,0,1,0,-0.24264909667687654,1,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110027101,11,1,NA,-8,12,2022,7,-1,NA,-1,0,2020,0.14999999999999505,1,1,1,1,0,0.09558063475380452,2,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110030101,11,1,66,-8,9,2016,NA,0,1,-1,1,2014,0.17282323749999767,0,0,1,1,0,-0.11176396239221703,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,4.6652365956499295
110030101,11,1,NA,-8,9,2018,3,-1,NA,0,-1,2016,0.1508164650000021,1,0,0,1,0,-0.31176396239221704,1,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110030101,11,1,NA,-8,9,2022,7,1,NA,-1,2,2018,0.14999999999999505,-1,0,1,1,0,-0.11176396239221703,2,-0.192014069939509,0.0293160296151293,-0.00656537780804398,NA,North,NA,NA
110030431,11,1,NA,-8,9,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,0,0,1,0,-0.31176396239221704,1,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110031103,11,1,22,600,15,2014,3,1,1,1,0,2012,0.06666666666666667,-1,1,0,2,0,0.592822006653262,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,1.0540506744509597
110031103,11,1,24,42000,15,2016,NA,1,1,1,0,2014,0.17282323749999767,-1,1,1,3,0,1.282718781406698,3,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,2.6652365956499295
110033105,11,1,20,10500,14,2014,3,0,1,0,0,2012,0.06666666666666667,0,1,0,3,0,1.0136039156913577,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,3.0540506744509597
110033105,11,1,22,0,16,2016,NA,-1,1,0,-1,2014,0.17282323749999767,1,1,1,3,0,1.3518336471220387,3,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110035101,11,1,61,2800,9,2014,3,-1,0,-1,0,2012,0.06666666666666667,1,0,0,2,0,0.178132812361219,2,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110035101,11,1,64,-8,9,2016,NA,-1,0,-1,0,2014,0.17282323749999767,1,0,1,1,0,-0.11176396239221703,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110035101,11,1,NA,-8,9,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,0,0,1,0,-0.31176396239221704,1,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110035102,11,1,64,-8,9,2016,NA,-1,1,-1,0,2014,0.17282323749999767,1,0,1,1,0,-0.11176396239221703,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110035102,11,1,NA,-8,9,2018,3,-1,NA,-1,0,2016,0.1508164650000021,1,0,0,1,0,-0.31176396239221704,1,-0.0313557884317473,0.0154657235552939,0.0103801519816222,0.0416295065174443,North,4.16295065174443,6.16295065174443
110038101,11,1,61,2700,9,2014,3,-1,1,-1,0,2012,0.06666666666666667,1,0,0,2,0,0.178132812361219,2,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110038101,11,1,63,-8,9,2016,NA,-1,1,-1,0,2014,0.17282323749999767,1,0,1,1,0,-0.11176396239221703,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110038104,11,-9,57,2700,12,2014,3,-1,0,-1,0,2012,0.06666666666666667,1,1,0,2,0,0.3854774095072406,3,NA,0.0723887247661773,0.0985206396126067,0.0305405067445096,North,3.0540506744509597,5.054050674450959
110038104,11,1,59,-8,12,2016,NA,-1,0,-1,0,2014,0.17282323749999767,1,1,1,1,0,0.09558063475380452,2,0.0404091711992238,0.0384238795984027,-0.0348057801674803,0.0466523659564993,North,4.6652365956499295,6.6652365956499295
110038104,11,1,NA,NA,12,2020,NA,-1,NA,-1,0,2016,0.024241802500000513,1,1,1,NA,NA,NA,NA,0.385977050088246,0.0363098403310077,-0.160454330268885,0.0348329561921621,North,3.48329561921621,5.48329561921621
